Pokemon,Score,Dex,Type 1,Type 2,Attack,Defense,Stamina,Stat Product,Level,CP,Fast Move,Charged Move 1,Charged Move 2,Charged Move 1 Count,Charged Move 2 Count,Buddy Distance,Charged Move Cost
Electrode,93,101,electric,none,87.9,90.4,84,667477,27,767,Volt Switch,Foul Play,Hyper Beam,3,5,3,50000
Ludicolo,92.5,272,water,grass,83.3,88.5,95,700345,24,767,Astonish,Weather Ball (Water),Ice Beam,4,6,3,50000
Mew,92.5,151,psychic,none,86.2,85.4,92,677256,16.5,767,Shadow Claw,Dark Pulse,Psyshock,7,5,20,100000
Grumpig,92.3,326,psychic,none,81.1,94,94,716600,23.5,766,Psywave,Shadow Ball,Dynamic Punch,13,12,1,10000
Slowbro (Galarian),92.3,80,poison,psychic,85.2,77.5,104,686712,22.5,767,Confusion,Brutal Swing,Sludge Bomb,3,4,3,50000
Swoobat,91.8,528,psychic,flying,93.7,75.2,102,718716,34.5,821,Confusion,Fly,Psychic Fangs,4,3,1,10000
Haunter,91,93,ghost,poison,115.3,61.2,72,508058,28,766,Shadow Claw,Shadow Punch,Ice Punch,5,5,3,50000
Raichu,91,26,electric,none,95.5,79.1,81,611878,25.5,767,Volt Switch,Wild Charge,Brick Break,3,3,1,10000
Rapidash (Galarian),91,78,psychic,fairy,95.6,79.8,80,610310,22.5,767,Psycho Cut,Body Slam,Megahorn,4,7,3,50000
Dedenne,89.8,702,electric,fairy,89,78,95,659490,30,766,Thunder Shock,Parabolic Charge,Play Rough,6,7,3,50000
Pinsir,89.8,127,bug,none,99.9,80.6,73,587792,18.5,766,Fury Cutter,X-Scissor,Close Combat,10,12,5,75000
Golisopod,89.5,768,bug,water,88.7,96.3,77,657719,17.5,767,Shadow Claw,X-Scissor,Aqua Jet,5,5,1,10000
Parasect,89.5,47,bug,grass,89.2,85,88,667216,30.5,774,Fury Cutter,X-Scissor,Cross Poison,10,9,3,50000
Electivire,89.1,466,electric,none,102.6,72.2,77,570394,18,766,Thunder Shock,Ice Punch,Wild Charge,5,5,5,75000
Manectric,89.1,310,electric,none,101.9,65.3,86,572250,23.5,766,Snarl,Wild Charge,Psychic Fangs,4,3,3,50000
Orbeetle,89.1,826,bug,psychic,77.2,120.6,81,754136,25.5,765,Psycho Cut,Psyshock,Bug Buzz,5,7,1,10000
Uxie,89.1,480,psychic,none,73.1,126,87,801322,22,766,Confusion,Swift,Future Sight,3,5,20,100000
Espeon,89,196,psychic,none,105.9,75.6,69,552417,17.5,768,Confusion,Shadow Ball,Psychic Fangs,4,3,5,75000
Kilowattrel,88.6,941,electric,flying,102.4,66.2,84,569426,22.5,767,Thunder Shock,Acrobatics,Aerial Ace,7,5,1,10000
Weezing (Galarian),88.6,110,poison,fairy,84.2,99.8,83,697462,24.5,767,Fairy Wind,Brutal Swing,Sludge,4,5,3,50000
Ariados,88.4,168,bug,poison,91.3,76.3,102,710551,33.5,808,Poison Sting,Shadow Sneak,Lunge,6,5,1,10000
Venomoth,88.4,49,bug,poison,90.9,77,92,643936,27,766,Psywave,Poison Fang,Silver Wind,10,12,3,50000
Tropius,87.8,357,grass,flying,72.6,91.6,121,804669,29,766,Air Slash,Brutal Swing,Leaf Blade,4,4,5,75000
Chimecho,87.6,358,psychic,none,85.5,86.5,93,687805,25,767,Astonish,Psyshock,Shadow Ball,4,5,5,75000
Electrode (Hisuian),87.6,101,electric,grass,88.2,92.1,82,666104,26,768,Thunder Shock,Wild Charge,Swift,5,4,3,50000
Roserade,87.4,407,grass,poison,101.5,81.8,69,572886,18.5,767,Poison Sting,Weather Ball (Fire),Sludge Bomb,4,6,3,50000
Houndstone,87.1,972,ghost,none,86.1,93.2,85,682084,22,766,Lick,Shadow Ball,Psychic Fangs,17,12,3,50000
Sceptile,86.2,254,grass,none,97,78.2,79,599247,20,766,Fury Cutter,Leaf Blade,Aerial Ace,9,12,3,10000
Jolteon,86.1,135,electric,none,98.3,82.1,74,597212,19,766,Volt Switch,Discharge,Last Resort,3,4,5,75000
Victreebel,86.1,71,grass,poison,96.7,66.9,93,601638,23,766,Acid,Leaf Blade,Sludge Bomb,5,7,3,50000
Raichu (Alolan),85.6,26,electric,psychic,96.9,78.7,79,602456,24,766,Thunder Shock,Wild Charge,Psyshock,5,5,1,10000
Grafaiai,84.9,945,poison,normal,96,77.1,82,606931,24.5,767,Poison Jab,Poison Fang,Sludge Bomb,6,8,3,50000
Beedrill,84.6,15,bug,poison,91.3,76.5,93,649554,30.5,774,Poison Sting,X-Scissor,Drill Run,5,5,1,10000
Leavanny,84.4,542,bug,grass,92.6,78.9,86,628328,21.5,766,Shadow Claw,X-Scissor,Leaf Blade,5,5,1,10000
Alakazam,84.2,65,psychic,none,111.5,72.6,65,526169,18,767,Psycho Cut,Shadow Ball,Fire Punch,6,5,3,50000
Misdreavus,84.2,200,ghost,none,88,86.5,87,662244,29,765,Astonish,Shadow Sneak,Dark Pulse,5,5,3,50000
Oricorio (Pom-Pom),83.7,741,electric,flying,93.6,73,91,621785,24,766,Air Slash,Air Cutter,Aerial Ace,4,5,3,75000
Lurantis,83.5,754,grass,none,90.3,84.3,85,647045,23,765,Fury Cutter,Leaf Blade,X-Scissor,9,10,3,50000
Muk,83.2,89,poison,none,82.9,79.9,105,695490,20,763,Poison Jab,Dark Pulse,Thunder Punch,8,6,3,50000
Qwilfish,83,211,water,poison,93.9,75.5,88,623872,27,766,Poison Sting,Aqua Tail,Ice Beam,4,7,3,50000
Grimer,82.4,88,poison,none,97.3,71,138,953345,50,964,Poison Jab,Sludge,Mud Bomb,6,7,3,50000
Frosmoth,82.2,873,ice,bug,101.2,72.3,79,578024,20.5,767,Powder Snow,Icy Wind,Bug Buzz,6,8,5,75000
Gallade,82.2,475,psychic,fighting,97.7,82.7,74,597904,18,767,Confusion,Leaf Blade,Close Combat,3,4,5,75000
Karrablast,81.2,588,bug,none,102.7,68.9,102,721755,50,864,Fury Cutter,X-Scissor,Drill Run,10,12,3,50000
Scolipede,80.7,545,bug,poison,94.3,86.1,76,617061,22.5,765,Bug Bite,X-Scissor,Aqua Tail,14,12,1,10000
Mismagius,80,429,ghost,none,94.2,88.5,74,616916,21,764,Hex,Shadow Ball,Dark Pulse,4,4,3,50000
Eelektross,79,604,electric,none,95.7,71.4,90,614968,20,768,Acid,Crunch,Thunderbolt,6,7,1,10000
Mr. Mime (Galarian),79,122,ice,psychic,93.4,90.9,74,628264,27,768,Confusion,Ice Punch,Triple Axel,3,4,5,75000
Weezing,78.8,110,poison,none,84.1,100.3,83,700124,25,768,Rollout,Shadow Ball,Sludge Bomb,4,4,3,50000
Slowpoke (Galarian),78.6,79,psychic,none,83.8,76.4,150,960348,50,896,Confusion,Psyshock,Surf,3,4,3,50000
Bruxish,78.5,779,water,psychic,97.6,73.3,83,593789,23,765,Confusion,Psyshock,Psychic Fangs,3,3,3,50000
Sinistcha,78.5,1013,grass,ghost,94.5,84.7,77,616320,18.5,766,Astonish,Shadow Ball,Energy Ball,5,6,3,50000
Azelf,78,482,psychic,none,109.1,64.6,76,535637,17,765,Confusion,Swift,Future Sight,3,5,20,100000
Bellossom,78,182,grass,none,82.3,94.6,91,708488,24.5,766,Acid,Leaf Blade,Dazzling Gleam,5,7,3,50000
Hoopa,78,720,psychic,ghost,103.6,76.1,71,559761,16,761,Astonish,Shadow Ball,Psychic,5,6,20,100000
Mr. Rime,77.8,866,ice,psychic,91.2,81.9,86,642358,19.5,765,Confusion,Ice Punch,Triple Axel,3,4,5,75000
Tentacruel,77.4,73,water,poison,77.9,102.7,93,744031,23,765,Acid,Scald,Payback,7,8,3,50000
Wyrdeer,77.4,899,normal,psychic,90.6,68.4,104,644492,20,766,Confusion,Wild Charge,Megahorn,4,4,5,75000
Exeggutor (Alolan),77.3,103,grass,dragon,96.2,67.8,93,606579,18.5,766,Dragon Tail,Dragon Pulse,Seed Bomb,5,4,3,50000
Medicham,77.3,308,fighting,psychic,85.6,111.7,113,1080452,49,962,Psycho Cut,Ice Punch,Dynamic Punch,5,5,3,50000
Ninjask,77.3,291,bug,flying,103.6,63.3,86,563978,28.5,767,Fury Cutter,Shadow Ball,Aerial Ace,13,12,5,75000
Yanma,77.3,193,bug,flying,103.6,71,115,845894,46.5,940,Wing Attack,Aerial Ace,Silver Wind,6,6,3,50000
Gogoat,77.1,673,grass,none,85.7,67.9,118,686646,19.5,767,Vine Whip,Leaf Blade,Rock Slide,5,6,3,50000
Gardevoir,76.9,282,psychic,fairy,97.7,82.7,74,597904,18,767,Confusion,Shadow Ball,Triple Axel,4,4,5,75000
Electabuzz,76.6,125,electric,none,93.6,81,82,621691,24,767,Thunder Shock,Thunder Punch,Return,5,8,5,75000
Shiinotic,75.9,756,grass,fairy,84.1,96.8,88,716397,31,779,Astonish,Moonblast,Sludge Bomb,6,5,3,50000
Swadloon,75.9,541,bug,grass,85.8,117.6,108,1089729,50,970,Bug Bite,Silver Wind,Bug Buzz,15,20,1,10000
Oricorio (Pa'u),75.8,741,psychic,flying,93.6,73,91,621785,24,766,Air Slash,Air Cutter,Aerial Ace,4,5,3,75000
Masquerain,75.6,284,bug,flying,92.7,78,87,629062,24.5,766,Infestation,Air Cutter,Lunge,3,4,1,10000
Espurr,75.2,677,psychic,none,91.2,87.2,116,922506,50,920,Confusion,Psyshock,Energy Ball,3,4,3,50000
Mesprit,75.2,481,psychic,none,88.4,91.6,81,655893,18,765,Confusion,Swift,Future Sight,3,5,20,100000
Seviper,75.2,336,poison,none,98.4,64.4,93,589337,26.5,765,Poison Jab,Poison Fang,Crunch,6,7,3,50000
Heliolisk,75.1,695,electric,normal,98.8,80.2,75,594282,21.5,768,Volt Switch,Parabolic Charge,Grass Knot,4,4,3,50000
Mothim,75.1,414,bug,flying,101.4,60.1,100,609414,31.5,786,Bug Bite,Aerial Ace,Bug Buzz,15,20,1,10000
Pineco,74.9,204,bug,none,83.1,92.6,102,784896,50,810,Bug Bite,Rock Tomb,Sand Tomb,17,14,5,75000
Sneasler,74.9,903,fighting,poison,104,67.8,80,564096,17,767,Shadow Claw,X-Scissor,Close Combat,5,6,5,75000
Vivillon,74.9,666,bug,flying,94.2,61.8,107,622907,30,767,Gust,Aerial Ace,Bug Buzz,4,5,1,10000
Sigilyph,74.7,561,psychic,flying,93.1,80.2,84,627196,21.5,766,Air Slash,Air Cutter,Ancient Power,4,5,5,75000
Beautifly,74.4,267,bug,flying,106,61.5,93,606267,33,802,Infestation,Air Cutter,Silver Wind,3,4,1,10000
Slowpoke,74.2,79,water,psychic,83.8,76.4,150,960348,50,896,Confusion,Psyshock,Water Pulse,3,4,3,50000
Wormadam (Plant),74.2,413,bug,grass,81.4,107.2,94,820252,34.5,820,Sucker Punch,Bug Buzz,Energy Ball,9,8,1,10000
Jynx,73.9,124,ice,psychic,101,73.1,78,575882,21.5,767,Confusion,Avalanche,Ice Punch,4,3,5,75000
Snover,73.9,459,grass,ice,87.8,81.1,114,811746,50,847,Powder Snow,Ice Beam,Stomp,7,5,3,50000
Starmie,73.9,121,water,psychic,95.3,87.3,74,615657,21.5,767,Psywave,Power Gem,Surf,13,12,3,50000
Crobat,73.7,169,poison,flying,86.7,84.5,92,674006,21,768,Air Slash,Air Cutter,Cross Poison,4,4,1,10000
Gothitelle,73.7,576,psychic,none,82.5,100.8,85,706860,23,766,Confusion,Rock Slide,Future Sight,4,5,3,50000
Dolliv,73.2,929,grass,normal,95.3,98.7,104,978235,50,968,Tackle,Trailblaze,Seed Bomb,15,14,3,50000
Butterfree,72.7,12,bug,flying,91.7,81.5,90,672620,31.5,786,Bug Bite,Bug Buzz,Signal Beam,20,19,1,10000
Luxray,72.5,405,electric,none,98.7,70.8,85,593977,19,767,Spark,Crunch,Psychic Fangs,7,5,5,75000
Mr. Mime,72.5,122,psychic,fairy,94.1,103.2,64,621512,25,768,Psywave,Shadow Ball,Psychic,13,14,5,75000
Polteageist,72.5,855,ghost,none,102.2,82.7,68,574732,18,766,Hex,Shadow Ball,Dark Pulse,4,4,3,50000
Venusaur,72.5,3,grass,poison,87.4,87.4,88,672211,20.5,767,Vine Whip,Sludge,Frenzy Plant,5,6,3,10000
Appletun,72,842,grass,dragon,83.4,73.3,115,703020,23,767,Astonish,Outrage,Dragon Pulse,6,6,5,75000
Grotle,71.9,388,grass,none,84.3,82.2,101,699875,30,767,Bite,Body Slam,Energy Ball,18,28,3,10000
Banette,71.7,354,ghost,none,103.9,66,82,562307,24,766,Shadow Claw,Shadow Ball,Dazzling Gleam,7,7,3,50000
Yanmega,71.5,469,bug,flying,97.9,68.7,89,598590,19,768,Wing Attack,Aerial Ace,Bug Buzz,6,8,3,50000
Dustox,71.4,269,bug,poison,76.4,119.6,114,1041668,50,895,Confusion,Sludge Bomb,Silver Wind,4,4,1,10000
Grovyle,69.8,253,grass,none,102.2,77.4,87,688194,36.5,842,Quick Attack,Leaf Blade,Aerial Ace,5,6,3,10000
Pawmo,69.5,922,electric,fighting,109.5,65.5,114,817637,50,949,Thunder Shock,Wild Charge,Thunder Punch,5,5,3,75000
Celebi,69.3,251,psychic,grass,86.2,85.4,92,677256,16.5,767,Confusion,Aura Sphere,Psychic,3,4,20,100000
Slowbro,69.3,80,water,psychic,81.1,86.5,103,722560,22,767,Confusion,Surf,Ice Beam,4,4,3,50000
Flapple,69.2,841,grass,dragon,98.8,71.6,84,594223,22.5,767,Dragon Breath,Fly,Outrage,12,15,5,75000
Gothorita,69,575,psychic,none,85.8,101.5,102,888287,40,876,Confusion,Future Sight,Psychic,5,4,3,50000
Oddish,68.8,43,grass,poison,98.7,85.8,96,812972,50,898,Acid,Sludge Bomb,Seed Bomb,7,5,3,50000
Meowstic (Male),68.6,678,psychic,none,83.8,88.7,94,698708,26,767,Sucker Punch,Psychic,Thunderbolt,8,8,3,50000
Slowking,68.5,199,water,psychic,81.1,86.5,103,722560,22,767,Confusion,Surf,Blizzard,4,6,3,50000
Exeggutor,68.3,103,grass,psychic,97.4,66.2,93,599653,18.5,767,Confusion,Psychic,Seed Bomb,4,3,3,50000
Servine,68.3,496,grass,none,85.1,112.8,114,1094318,50,966,Vine Whip,Wrap,Grass Knot,6,7,3,10000
Beheeyem,68.1,606,psychic,none,96.2,75.6,83,603636,20,765,Confusion,Rock Slide,Dark Pulse,4,4,3,50000
Drowzee,68,96,psychic,none,70.3,102,114,817448,50,760,Confusion,Psyshock,Return,3,5,3,50000
Ponyta (Galarian),67.6,77,psychic,none,99.8,80.8,87,701554,36,837,Psycho Cut,Swift,Psybeam,4,7,3,50000
Decidueye (Hisuian),67.1,724,grass,fighting,90.8,78.3,91,646977,19,767,Psycho Cut,Night Shade,Aura Sphere,5,5,3,10000
Cherrim (Sunshine),66.8,421,grass,none,87.2,83.2,93,674719,27.5,767,Bullet Seed,Weather Ball (Fire),Dazzling Gleam,3,5,1,10000
Skrelp,66.8,690,poison,water,83.8,83.8,102,716289,50,777,Acid,Aqua Tail,Twister,5,5,3,50000
Elekid,65.9,239,electric,none,101.4,78.4,96,763177,50,882,Thunder Shock,Thunder Punch,Brick Break,5,5,5,10000
Flaaffy,65.9,180,electric,none,95.1,78.6,118,882033,44,917,Tackle,Power Gem,Discharge,17,14,5,75000
Sneasel (Hisuian),65.9,215,fighting,poison,95.8,79.9,79,604699,27,766,Poison Jab,X-Scissor,Close Combat,6,7,3,50000
Heracross,65.8,214,bug,fighting,96.3,77.6,81,605303,17.5,768,Fury Cutter,Megahorn,Rock Tomb,14,13,3,50000
Arbok,65.6,24,poison,none,88.5,85.9,87,661387,29,767,Acid,Dark Pulse,Sludge Wave,7,9,3,50000
Lilligant (Hisuian),65.6,549,grass,fighting,95.5,77.1,83,611133,22,767,Leafage,Leaf Blade,Acrobatics,5,7,1,10000
Serperior,65.1,497,grass,none,78.8,101.8,93,746031,25,767,Vine Whip,Frenzy Plant,Aerial Ace,6,6,3,10000
Wobbuffet,65.1,202,psychic,none,50.7,81.8,268,1111466,50,750,Charm,Return,Mirror Coat,9,7,3,50000
Arboliva,64.8,930,grass,normal,92.5,83.4,82,632589,18.5,767,Tackle,Trailblaze,Seed Bomb,15,14,3,50000
Nidorino,64.6,33,poison,none,98.1,83,112,911938,47.5,948,Poison Sting,Sludge Bomb,Ice Beam,6,7,3,50000
Meowstic (Female),64.1,678,psychic,none,83.8,88.7,94,698708,26,767,Confusion,Shadow Ball,Psychic,4,4,3,50000
Deoxys (Defense),63.6,386,psychic,none,72.3,158.4,70,801662,23.5,763,Counter,Psycho Boost,Rock Slide,6,8,20,100000
Minun,63.2,312,electric,none,87.2,95.3,97,806086,36.5,840,Quick Attack,Thunderbolt,Grass Knot,7,7,3,50000
Braviary (Hisuian),62.7,628,psychic,flying,92,64.1,108,636898,19.5,765,Air Slash,Brave Bird,Fly,7,5,5,75000
Quilladin,61.5,651,grass,none,85.4,96.7,96,792785,35,825,Vine Whip,Body Slam,Gyro Ball,5,7,3,10000
Elgyem,61,605,psychic,none,106.6,76.1,105,851787,48,954,Confusion,Dark Pulse,Psychic,4,4,3,50000
Pawmot,60.9,923,electric,fighting,103.8,68.3,80,567163,21,767,Thunder Shock,Wild Charge,Close Combat,5,5,3,75000
Gloom,59.5,44,grass,poison,91.3,87.2,98,780213,37,847,Acid,Sludge Bomb,Moonblast,7,8,3,50000
Skorupi,59.3,451,poison,bug,73,112.2,91,745345,50,738,Poison Sting,Cross Poison,Aqua Tail,4,4,5,75000
Hattrem,58.8,857,psychic,none,93.1,87.8,97,792895,38.5,860,Confusion,Dazzling Gleam,Psychic,4,4,5,50000
Leafeon,58.7,470,grass,none,91.6,95.8,73,640595,19,768,Quick Attack,Leaf Blade,Last Resort,5,7,5,75000
Luxio,58.7,404,electric,none,106,72.4,110,844184,47.5,949,Spark,Wild Charge,Crunch,7,7,5,75000
Tentacool,58.3,72,water,poison,75.7,110.8,91,763268,50,760,Poison Sting,Wrap,Water Pulse,5,6,3,50000
Bayleef,58,153,grass,none,84.7,113.6,114,1096899,49.5,965,Magical Leaf,Ancient Power,Grass Knot,5,5,3,10000
Chesnaught,57.5,652,grass,fighting,85.4,90.8,88,682380,19,766,Vine Whip,Frenzy Plant,Thunder Punch,6,5,3,10000
Exeggcute,57.3,102,grass,psychic,82.4,94.6,114,888635,50,859,Confusion,Ancient Power,Seed Bomb,4,3,3,50000
Toxicroak,57.3,454,poison,fighting,97.5,67.1,92,601887,22.5,767,Poison Sting,Shadow Ball,Sludge Bomb,6,6,3,50000
Meganium,57.1,154,grass,none,79.3,99.5,93,733803,23,766,Vine Whip,Frenzy Plant,Return,6,9,3,10000
Whirlipede,57,544,bug,poison,77.7,127,91,897979,50,836,Poison Sting,Sludge Bomb,Signal Beam,6,7,1,10000
Vileplume,56.1,45,grass,poison,92.2,80.6,85,631662,21.5,767,Acid,Sludge Bomb,Moonblast,7,8,3,50000
Garbodor,55.6,569,poison,none,86.6,82.9,94,674839,23.5,766,Infestation,Body Slam,Gunk Shot,3,7,3,50000
Rillaboom,55.3,812,grass,none,94.7,71,92,618580,16.5,767,Scratch,Drum Beating,Frenzy Plant,18,23,3,10000
Roselia,55.3,315,grass,poison,99.1,75.8,78,585919,29.5,766,Poison Jab,Sludge Bomb,Dazzling Gleam,8,8,3,50000
Dipplin,54.9,1011,grass,dragon,82,92.2,94,710678,23.5,767,Dragon Tail,Outrage,Dragon Pulse,5,5,5,75000
Shaymin (Sky),54.4,492,grass,flying,99.7,67.3,88,590463,15.5,767,Hidden Power (Flying),Grass Knot,Energy Ball,7,7,20,100000
Kadabra,54.3,64,psychic,none,117.2,65,66,502788,27,768,Psycho Cut,Shadow Ball,Dazzling Gleam,6,7,3,50000
Illumise,54.1,314,bug,none,81.9,100.1,97,795224,33.5,810,Struggle Bug,Silver Wind,Bug Buzz,6,8,3,50000
Hatterene,53.4,858,psychic,fairy,101.7,82.3,69,577524,19.5,767,Psycho Cut,Power Whip,Dazzling Gleam,6,7,5,50000
Musharna,52.7,518,psychic,none,80.9,77.9,115,724743,20.5,767,Charge Beam,Psyshock,Dazzling Gleam,4,5,3,50000
Weepinbell,52.6,70,grass,poison,105.8,65.1,107,736971,40.5,883,Acid,Sludge Bomb,Power Whip,7,7,3,50000
Dottler,52.4,825,bug,psychic,68.9,116.2,102,816630,50,753,Confusion,Bug Buzz,Psychic,5,4,1,10000
Tangrowth,52.4,465,grass,none,86.4,80.7,97,676331,18,765,Vine Whip,Rock Slide,Sludge Bomb,6,7,3,50000
Deerling,52.1,585,normal,grass,87.8,77.7,114,777715,50,829,Tackle,Wild Charge,Trailblaze,15,15,3,50000
Reuniclus,52.1,579,psychic,none,90.8,67.9,105,647359,19,768,Charm,Psyshock,Shadow Ball,5,7,3,50000
Indeedee (Male),51.9,876,psychic,normal,96.6,82,76,602011,22.5,765,Extrasensory,Shadow Ball,Psychic,5,6,3,50000
Boltund,51.7,836,electric,none,97.9,68.2,90,600910,26,768,Spark,Crunch,Thunder,7,9,1,50000
Koffing,51,109,poison,none,90.5,105.4,91,868022,50,887,Tackle,Sludge,Dark Pulse,14,17,3,50000
Lilligant,50.9,549,grass,none,97.7,75.8,81,599858,22,768,Charm,Hyper Beam,Petal Blizzard,10,9,1,10000
Thwackey,50.9,811,grass,none,88.5,76.9,97,660148,30,767,Scratch,Grass Knot,Energy Ball,25,28,3,10000
Whimsicott,50.9,547,grass,fairy,85,96.6,84,689724,28,767,Fairy Wind,Moonblast,Hurricane,7,8,1,10000
Zebstrika,50.9,523,electric,none,98.5,68.3,88,592024,23,767,Spark,Wild Charge,Flame Charge,7,8,3,50000
Carnivine,50.4,455,grass,none,93.1,72.9,93,631190,25.5,767,Vine Whip,Crunch,Power Whip,6,7,5,75000
Sawsbuck,49.4,586,normal,grass,92.6,72.9,93,627800,23,766,Feint Attack,Wild Charge,Megahorn,8,10,3,50000
Hydrapple,49.2,1019,grass,dragon,87.5,79.2,97,672210,17,767,Dragon Tail,Outrage,Dragon Pulse,5,5,5,75000
Ivysaur,48.9,2,grass,poison,89.5,91.3,99,808964,37.5,853,Vine Whip,Sludge Bomb,Power Whip,7,7,3,10000
Volbeat,48.9,313,bug,none,81.9,100.1,97,795224,33.5,810,Struggle Bug,Bug Buzz,Signal Beam,8,7,3,50000
Plusle,48.3,311,electric,none,93.9,78.5,93,685517,33,803,Quick Attack,Thunderbolt,Grass Knot,7,7,3,50000
Indeedee (Female),48.2,876,psychic,normal,87.1,91.7,84,670914,23.5,768,Extrasensory,Psychic,Energy Ball,6,6,3,50000
Maractus,48.2,556,grass,none,97,68.1,91,601119,24.5,766,Poison Jab,Aerial Ace,Petal Blizzard,7,10,1,10000
Simisage,47,512,grass,none,97.3,68.6,90,600730,23.5,765,Vine Whip,Crunch,Grass Knot,6,7,3,50000
Rowlet,46.1,722,grass,flying,79.1,77,124,755247,50,773,Leafage,Seed Bomb,Energy Ball,5,7,3,10000
Tsareena,46.1,763,grass,none,93.3,86.3,78,628040,18.5,766,Magical Leaf,Triple Axel,Grass Knot,5,5,3,10000
Floragato,45.3,907,grass,none,93.6,83.1,98,762260,37,848,Leafage,Grass Knot,Play Rough,7,8,3,10000
Tangela,45,114,grass,none,89.8,87.9,83,655154,25,768,Vine Whip,Sludge Bomb,Grass Knot,7,7,3,50000
Deoxys (Speed),44.6,386,psychic,none,100.7,94.1,61,578028,18.5,767,Charge Beam,Psycho Boost,Swift,4,4,20,100000
Duosion,44.1,578,psychic,none,106.7,58.6,88,550231,27.5,767,Hidden Power (Psychic),Psyshock,Night Shade,5,6,3,50000
Eldegoss,43.9,830,grass,none,77.5,114.8,85,756245,28.5,766,Bullet Seed,Grass Knot,Energy Ball,4,5,3,50000
Solosis,42.9,577,psychic,none,121.7,65.6,94,750451,49,960,Hidden Power (Psychic),Psyshock,Night Shade,5,6,3,50000
Sunflora,42.8,192,grass,none,92.1,73.1,95,639588,26,767,Bullet Seed,Sludge Bomb,Leaf Storm,4,5,3,50000
Turtwig,42.6,387,grass,none,90.5,84.5,108,825903,50,868,Tackle,Body Slam,Seed Bomb,12,14,3,10000
Chespin,41.4,650,grass,none,84.5,81.8,110,760331,50,801,Vine Whip,Body Slam,Gyro Ball,5,7,3,10000
Ribombee,40.6,743,bug,fairy,97.5,75.8,81,598631,25.5,766,Fairy Wind,Bug Buzz,Dazzling Gleam,7,7,1,10000
Accelgor,39.5,617,bug,none,102.4,60.7,92,571843,22.5,767,Acid,Bug Buzz,Signal Beam,8,7,3,50000
Unown,38.9,201,psychic,none,102,71.6,100,730320,50,866,Hidden Power (Ice),Struggle,,13,0,5,75000
Chinchou,38.2,170,water,electric,81.8,75.7,132,817378,50,818,Bubble,Water Pulse,Thunderbolt,5,5,3,50000
Shaymin (Land),37,492,grass,none,84.3,87.5,94,693368,17,766,Magical Leaf,Grass Knot,Energy Ball,5,6,20,100000
Breloom,34.3,286,grass,fighting,107.3,69.2,74,549462,21,767,Force Palm,Sludge Bomb,Dynamic Punch,5,5,3,50000
Spoink,34,325,psychic,none,94.6,92.6,113,989875,50,969,Zen Headbutt,Shadow Ball,Return,9,12,1,10000
Munna,32.1,517,psychic,none,85.1,72.3,133,818313,50,837,Charge Beam,Psyshock,Dazzling Gleam,4,5,3,50000
Bulbasaur,30.9,1,grass,poison,89.9,85.1,96,734447,50,815,Vine Whip,Sludge Bomb,Power Whip,7,7,3,10000
Cherrim (Overcast),28,421,grass,none,87.2,83.2,93,674719,27.5,767,Bullet Seed,Dazzling Gleam,Hyper Beam,5,7,1,10000
Lombre,28,271,water,grass,85.8,90.5,114,885199,50,875,Bubble,Ice Beam,Scald,5,5,3,50000
Skiddo,16.2,672,grass,none,93.3,79.1,121,892984,50,914,Rock Smash,Rock Slide,Seed Bomb,7,6,3,50000
